item,price ($),link,source,date 
"Dell DELL-E2720H 27"" Full HD 1920 x 1080 8 ms (Normal), 5 ms (GTG) 60 Hz D-Sub, DisplayPort Monitor",311,https://www.newegg.com/dell-e2720h-27-full-hd/p/N82E16824260715?Description=Monitor&cm_re=Monitor-_-24-260-715-_-Product,Newegg,2022-01-01
"ASUS ZenScreen GO MB16AHP 15.6"" Full HD 1920x1080 USB Type-C Micro-HDMI Flicker-Free Blue Light Filter Built-in Battery Portable IPS Monitor",312,https://www.newegg.com/asus-90lm04t0-b011b0-15-6-full-hd/p/N82E16824236979?Description=Monitor&cm_re=Monitor-_-24-236-979-_-Product,Newegg,2022-01-01
"LG 29UM69G-B 29"" FreeSync IPS WFHD Ultrawide Gaming Monitor, Dynamic Action Sync, 4 Screen Split, On-Screen Control, HDMI, USB-C, DisplayPort",312,https://www.newegg.com/p/3D4-0003-00001?Description=Monitor&cm_re=Monitor-_-9SIAD6HD2K0908-_-Product,Newegg,2022-01-01
LG 27GN600-B 27'' UltraGear FHD 1920 x 1080 IPS 1ms 144Hz HDR Monitor with G-SYNC Compatibility,313,https://www.newegg.com/p/0JC-000D-00BG2?Description=monitor&cm_re=monitor-_-0JC-000D-00BG2-_-Product,Newegg,2022-01-01
1080P HDMI Portable Monitor 13.3'' 10 Points IPS TouchScreen Panel Backlit Keyboard With Battery USB-C Metallic 360° Rotation,313,https://www.newegg.com/p/0JC-00TJ-00001?Description=Monitor&cm_re=Monitor-_-9SIB4YDGC59449-_-Product,Newegg,2022-01-01
ViewSonic VA2719-2K-SMHD 27 Inch IPS 2K QHD 1440p Frameless LED Monitor with HDMI and DisplayPort Inputs for Home and Office,313,https://www.newegg.com/viewsonic-va2719-2k-smhd-27-wqhd/p/1B4-009M-000T2?Description=Monitor&cm_re=Monitor-_-1B4-009M-000T2-_-Product,Newegg,2022-01-01
"HP E24mv G4 23.8"" Full HD 1920 x 1080 D-Sub, HDMI, DisplayPort, USB Built-in Speakers IPS Conferencing Monitor",313,https://www.newegg.com/hp-e24mv-g4-23-8-full-hd/p/N82E16824276858?Description=Monitor&cm_re=Monitor-_-24-276-858-_-Product,Newegg,2022-01-01
"VA2719-2K-SMHD 27 Inch IPS 2K 1440p Frameless LED Monitor with HDMI and DisplayPort Inputs for Home and Office , Black",313,https://www.newegg.com/p/15Z-042T-00007?Description=Monitor&cm_re=Monitor-_-9SIA25VG0A5957-_-Product,Newegg,2022-01-01
Dell 24IN USB-C Monitor P2419HC (DELL-P2419HCE),313,https://www.newegg.com/p/0JC-0004-00SZ2?Description=Monitor&cm_re=Monitor-_-0JC-0004-00SZ2-_-Product,Newegg,2022-01-01
"Samsung S24H851QFN 24"" (23.8"" viewable) 2560 x 1440 60 Hz WQHD 16:9 5 ms PLS Monitor - White, with USB-C, HDMI, DisplayPort",313,https://www.newegg.com/p/0Z2-001A-00119?Description=Monitor&cm_re=Monitor-_-0Z2-001A-00119-_-Product,Newegg,2022-01-01
"Z-EDGE UG32P 32"" 1080P Curved Gaming Monitor, 240Hz, 1ms, HDR, FreeSync, HDMI x2, DisplayPort x1, USB x1, Built-in Speakers, VESA Mountable, with RGB Breathing Light",314,https://www.newegg.com/black-z-edge-gaming-monitor-ug32p-32/p/3D4-001R-00007?Description=monitor&cm_re=monitor-_-9SIAT2EDNA0728-_-Product,Newegg,2022-01-01
"Z-EDGE UG32P 32"" 1080P Curved Gaming Monitor, 240Hz, 1ms, HDR, FreeSync, HDMI x2, DisplayPort x1, USB x1, Built-in Speakers, VESA Mountable, with RGB Breathing Light",314,https://www.newegg.com/black-z-edge-gaming-monitor-ug32p-32/p/3D4-001R-00007?Item=9SIAT2EDNA0728&Description=monitor&cm_re=monitor-_-9SIAT2EDNA0728-_-Product&cm_sp=SP-_-764954-_-0-_-2-_-9SIAT2EDNA0728-_-monitor-_-monitor-_-14,Newegg,2022-01-01
"LG 32GN600-B 31.5"" QHD 2560 x 1440 (2K) 165 Hz HDMI, DisplayPort, Headphone Out FreeSync Premium (AMD Adaptive Sync) Gaming Monitor",314,https://www.newegg.com/p/N82E16824026118?Description=monitor&cm_re=monitor-_-24-026-118-_-Product,Newegg,2022-01-01
"Dell 27 LED Backlit LCD Monitor SE2719H IPS Full HD 1080p, 1920x1080 at 60 Hz HDMI VGA",314,https://www.newegg.com/dell-se2719h-27-full-hd/p/0JC-0004-00S47?Description=Monitor&cm_re=Monitor-_-9SIB0WNFH15378-_-Product,Newegg,2022-01-01
"HP E27 G4 27"" 1920 x 1080 Full HD IPS D-Sub, HDMI, DisplayPort VESA Low Blue Light Anti-Glare Height Adjustable Tilt Swivel Pivot Monitor",314,https://www.newegg.com/hp-9vg71aa-aba-27-full-hd/p/N82E16824276804?Description=Monitor&cm_re=Monitor-_-24-276-804-_-Product,Newegg,2022-01-01
"HP E24Q G4 23.8"" QHD 2560 x 1440 60Hz IPS Monitor w/ HDMI, Display Port, Height adjustable, Tilt, Rotate and Swivel LCD Monitor",314,https://www.newegg.com/hp-23-8/p/0JC-0019-02B93?Description=Monitor&cm_re=Monitor-_-0JC-0019-02B93-_-Product,Newegg,2022-01-01
"Dell SE2417HG Black 23.6"" LCD/LED Gaming Monitor 1920 x 1080 60Hz 2ms (GTG) 16:9 Widescreen TN Panel Anti-Glare with 3H Hardness 2 x HDMI, VGA and Tilt Adjustment",314,https://www.newegg.com/p/N82E16824260432?Description=Monitor&cm_re=Monitor-_-24-260-432-_-Product,Newegg,2022-01-01
Portable Monitor 15.6'' LED Monitor 4K IPS Expansion Screen for Switch/PS4/PC/Laptop (with Touch Screen/Battery EU Plug),315,https://www.newegg.com/p/15Z-05B8-00039?Description=monitor&cm_re=monitor-_-9SIANRBBZY2093-_-Product,Newegg,2022-01-01
"VA2759-SMH 27 Inch IPS 1080p Frameless LED Monitor with HDMI and VGA Inputs,Black",315,https://www.newegg.com/p/15Z-04FM-00005?Description=monitor&cm_re=monitor-_-15Z-04FM-00005-_-Product,Newegg,2022-01-01
"Hankchip BOE DV270FHB-P20 27 ""Gaming Monitor Full HD 1920*1080 165Hz HDMI FreeSync Flicker-Free Low Blue LED Backlit Lean forward One-key switching of FPS/RTS Gaming mode Gaming Monitor",315,https://www.newegg.com/black-hankchip-gaming-monitor-g27p1-27/p/3D4-002G-00003?Description=Monitor&cm_re=Monitor-_-9SIAUBUFAK9263-_-Product,Newegg,2022-01-01
"Acer KG271U Abmiipx 27"" WQHD LED LCD Monitor 16:9 Black UMHX1AAA07",315,https://www.newegg.com/acer-27/p/0JC-000P-00KD9?Description=Monitor&cm_re=Monitor-_-0JC-000P-00KD9-_-Product,Newegg,2022-01-01
"E205W-1600 20"" 75Hz Ultra Thin LED Monitor HDMI VGA Build-in Speakers, Metallic Black (2018 version)",316,https://www.newegg.com/p/15Z-03EU-00009?Description=Monitor&cm_re=Monitor-_-9SIB0KDFKF1587-_-Product,Newegg,2022-01-01
Portable Monitor 15.6'' LED Monitor 4K IPS Expansion Screen for Switch/PS4/PC/Laptop (with Touch Screen/Battery US Plug),316,https://www.newegg.com/p/15Z-05B8-00035?Description=Monitor&cm_re=Monitor-_-9SIANRBBZY2031-_-Product,Newegg,2022-01-01
"ASUS TUF Gaming 27"" 1440P HDR Gaming Monitor (VG27BQ) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 0.4ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI",317,https://www.newegg.com/black-asus-tuf-gaming-vg27bq-90lm04z0-b013b0-27/p/N82E16824236991?Description=Monitor&cm_re=Monitor-_-24-236-991-_-Product,Newegg,2022-01-01
ViewSonic TD1711 17 Inch 5:4 Aspect Ratio Single Point Resistive Touch Screen Monitor HDMI VGA,317,https://www.newegg.com/17-viewsonic-td1711-resistive/p/1VH-01FU-00002?Description=monitor&cm_re=monitor-_-1VH-01FU-00002-_-Product,Newegg,2022-01-01
ViewSonic VA2746MH-LED 27 Inch Full HD 1080p LED Monitor with HDMI and VGA Inputs for Home and Office Black (VA2746MH-LED),317,https://www.newegg.com/p/0JC-0015-00848?Description=monitor&cm_re=monitor-_-9SIAKVHFG28147-_-Product,Newegg,2022-01-01
HP V27i FHD Monitor | 27-inch Diagonal Full HD Computer Monitor with IPS Panel and 3-Sided Micro Edge Design | Low Blue Light Screen with HDMI and VGA Ports | (9SV92AA#ABA) Black (9SV92AA#ABA),317,https://www.newegg.com/p/0JC-0019-02C12?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUA1240-_-Product,Newegg,2022-01-01
"273V7QJAB 27"" Frameless Monitor, Full HD 1920x1080, IPS, Built-in Speakers, VESA, 4Yr Advance Replacement Warranty",317,https://www.newegg.com/p/15Z-03T5-00005?Description=monitor&cm_re=monitor-_-9SIB0KDFKZ4749-_-Product,Newegg,2022-01-01
"ViewSonic VA2756-MHD 27 Inch Frameless IPS 1080p Monitor with HDMI DisplayPort and VGA Inputs for Home and Office,Black (VA2756-mhd)",317,https://www.newegg.com/p/0JC-0015-00847?Description=Monitor&cm_re=Monitor-_-9SIAKVHFG28146-_-Product,Newegg,2022-01-01
"ViewSonic VA2759-SMH 27 Inch IPS 1080p Frameless LED Monitor with HDMI and VGA Inputs,Black (VA2759-SMH)",317,https://www.newegg.com/p/0JC-0015-007W4?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUK4887-_-Product,Newegg,2022-01-01
27MK400H-B 27-inch Full HD TN Monitor with  FreeSync,317,https://www.newegg.com/p/0JC-00M3-00001?Description=Monitor&cm_re=Monitor-_-9SIATNND9P4749-_-Product,Newegg,2022-01-01
"Lenovo L24q-30 1440p 23.8"" IPS FreeSync Monitor, Black (Renewed) (65FBGCC1US-cr)",317,https://www.newegg.com/p/0JC-0006-00VT8?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFY2583-_-Product,Newegg,2022-01-01
"LG 27MP60G-B 27"" Full HD (1920 x 1080) IPS Monitor with AMD FreeSync with AMD FreeSync and 1ms MBR Response Time, Black (Renewed) (27MP60G-B-cr)",317,https://www.newegg.com/p/0JC-000D-00CU6?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFN2071-_-Product,Newegg,2022-01-01
"SAMSUNG 24 inch Odyssey G3 Gaming Monitor, 1920 x 1080 FHD, 144hz, 1ms, AMD FreeSync Premium, Height Adjustable Stand, Swivel/Tilt/Pivot, 3-Sided Borderless Bezel (LF24G35TFWNXZA) (LF24G35TFWNXZA)",317,https://www.newegg.com/p/0JC-0007-00NU5?Description=Monitor&cm_re=Monitor-_-9SIAKVHERG6633-_-Product,Newegg,2022-01-01
"DELL E1715S 17"" 1280x1024 LED-Backlit LCD Display Monitor",318,https://www.newegg.com/dell-e1715s-17/p/12K-00EH-000H5?Description=Monitor&cm_re=Monitor-_-9SIAMG8BKW6624-_-Product,Newegg,2022-01-01
Video Monitor Camera Field Monitors for DSLR with External Power Kit  to Installl Wireless Transmission LED Light,318,https://www.newegg.com/p/3D4-001X-00276?Description=Monitor&cm_re=Monitor-_-3D4-001X-00276-_-Product,Newegg,2022-01-01
"Sceptre IPS 24” Gaming Monitor 165Hz 144Hz Full HD (1920 x 1080) FreeSync Eye Care FPS RTS DisplayPort HDMI Build-in Speakers, Machine Black 2020 (E248B-FPT168)",318,https://www.newegg.com/p/0JC-007F-000A0?Description=Monitor&cm_re=Monitor-_-0JC-007F-000A0-_-Product,Newegg,2022-01-01
"Acer EB321HQU Cbidpx 31.5"" WQHD (2560 x 1440) IPS Monitor (Display Port, HDMI  and  DVI port),Black (UM.JE1AA.C01)",318,https://www.newegg.com/p/0JC-000P-00J15?Description=Monitor&cm_re=Monitor-_-0JC-000P-00J15-_-Product,Newegg,2022-01-01
"MSI Optix AG321CQR 32"" (31.5"" Viewable) QHD 2560 x 1440 (2K) 165Hz HDMI DisplayPort, Tilt Swivel Pivot Height Adjust AMD FreeSync Premium Curved Gaming Monitor",319,https://www.newegg.com/black-rgb-msi-optix-ag321cqr-32/p/N82E16824475132?Description=monitor&cm_re=monitor-_-24-475-132-_-Product,Newegg,2022-01-01
"ViewSonic VX2768-2KP-MHD 27 Inch Frameless WQHD 1440p 144Hz 1ms IPS Gaming Monitor with FreeSync Premium, Eye Care, HDMI and DisplayPort",319,https://www.newegg.com/p/N82E16824117009?Description=monitor&cm_re=monitor-_-24-117-009-_-Product,Newegg,2022-01-01
"ASUS ProArt Display 27"" 1440P Monitor (PA278QV) - QHD (2560 x 1440), 100% sRGB/Rec. 709 Delta E < 2, IPS, DisplayPort HDMI DVI-D Mini DP, Calman Verified, Eye Care, Tilt, Pivot, Swivel, Height Adjusta",319,https://www.newegg.com/asus-pa278qv-27-wqhd/p/N82E16824281062?Description=monitor&cm_re=monitor-_-24-281-062-_-Product,Newegg,2022-01-01
"LG ULTRAGEAR 32GK65B-B 32"" 144HZ 1ms QHD 2560 x 1440 2K Resolution 2 x HDMI, DisplayPort Radeon FreeSync & NVIDIA G-SYNC Compatible Borderless Design HDCP Widescreen LED Backlit Gaming Monitor",319,https://www.newegg.com/black-lg-ultragear-32gk65b-b-32/p/N82E16824025965?Description=Monitor&cm_re=Monitor-_-24-025-965-_-Product,Newegg,2022-01-01
"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz Supported), FreeSync Premium, Height Adjustable",319,https://www.newegg.com/p/2RC-054G-00003?Description=monitor&cm_re=monitor-_-9SIAPZ5FF69038-_-Product,Newegg,2022-01-01
"23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",319,https://www.newegg.com/p/3D4-001A-00009?Description=Monitor&cm_re=Monitor-_-9SIAN04DNA0350-_-Product,Newegg,2022-01-01
"Lenovo Legion Y25-25 25"" (24.5"" Viewable) Full HD 1920 x 1080 240 Hz HDMI, DisplayPort, USB, Audio FreeSync Premium & G-Sync Compatible IPS Gaming Monitor",319,https://www.newegg.com/n-a-lenovo-legion-66aagac6us-24-5/p/3D4-000F-00006?Description=Monitor&cm_re=Monitor-_-3D4-000F-00006-_-Product,Newegg,2022-01-01
"HP M27fq QHD Monitor 27"" QHD (2560 x 1440) 48-75 Hz",319,https://www.newegg.com/hp-27/p/0JC-0019-02CK1?Description=Monitor&cm_re=Monitor-_-0JC-0019-02CK1-_-Product,Newegg,2022-01-01
HAJAAN 27 Inch Curved QHD (2560 x 1440) 1440p Ultra-Slim Bezel Gaming LED Monitor ( HDMI & Display Port) with RGB Lighting ~ 144Hz ~ 1ms Response Time - X2721QC,319,https://www.newegg.com/black-hajaan-x-series-x2721qc-27/p/3D4-0023-00005?Description=Monitor&cm_re=Monitor-_-9SIAZ8YFE10238-_-Product,Newegg,2022-01-01
"HP V222vb FHD Monitor, 1080p VA Display, 75Hz Refresh Rate, 21.5-inch Computer Screen, TÜV Certified Low Blue Light Mode, Ergonomic Tilt, 3000:1 Contrast Ratio, HDMI & VGA Ports, VESA Mounting (2021)",319,https://www.newegg.com/p/3D4-000H-00091?Description=Monitor&cm_re=Monitor-_-9SIAWVGH879709-_-Product,Newegg,2022-01-01
"Nitro VG240Y Pbiip 23.8 Inches Full HD (1920 x 1080) IPS Gaming Monitor with AMD Radeon FreeSync Technology, Zero Frame, 144Hz, 1ms VRB, (2 x HDMI 2.0 Ports & 1 x Display Port), Black",319,https://www.newegg.com/p/3D4-004U-00001?Description=Monitor&cm_re=Monitor-_-9SIAVGKFJR0483-_-Product,Newegg,2022-01-01
"G2590FX 25"" Framless Gaming Monitor, FHD 1920x1080, 1ms, 144Hz, G-SYNC Compatible+AdaptiveSync, 96% sRGB, DisplayPort/HDMI/VGA, VESA, 25 inch, Black / Red",319,https://www.newegg.com/p/3D4-001B-00036?Description=Monitor&cm_re=Monitor-_-9SIAVGKFJR0119-_-Product,Newegg,2022-01-01
"IPS 24” Gaming Monitor 165Hz 144Hz Full HD (1920 x 1080) FreeSync Eye Care FPS RTS DisplayPort HDMI Build-in Speakers, Machine Black 2020 (E248B-FPT168)",319,https://www.newegg.com/p/3D4-004U-00002?Description=Monitor&cm_re=Monitor-_-9SIAVGKFJR0877-_-Product,Newegg,2022-01-01
"ViewSonic VP2468 24 Inch Premium IPS 1080p Monitor with Advanced Ergonomics, ColorPro 100% sRGB Rec 709, 14-bit 3D LUT, Eye Care, HDMI, USB, DP Daisy Chain for Home and Office",319,https://www.newegg.com/viewsonic-vp2468-23-8-full-hd/p/1B4-009M-00024?Description=monitor&cm_re=monitor-_-1B4-009M-00024-_-Product,Newegg,2022-01-01
"LG 27BL55U-B 27"" 4K UHD LCD Monitor - 16:9 - TAA Compliant",319,https://www.newegg.com/lg-27-4k-uhd/p/N82E16824025973?Description=monitor&cm_re=monitor-_-24-025-973-_-Product,Newegg,2022-01-01
"Dell C1422H 14"" 16:9 Full HD Portable IPS LED Monitor",319,https://www.newegg.com/p/0JC-0004-00TN2?Description=monitor&cm_re=monitor-_-9SIA4P0H886869-_-Product,Newegg,2022-01-01
"LG 32QN600-B 32-Inch QHD (2560 x 1440) IPS Monitor with HDR 10, AMD FreeSync with Dual HDMI Inputs, Black",319,https://www.newegg.com/p/0JC-000D-00B08?Description=monitor&cm_re=monitor-_-0JC-000D-00B08-_-Product,Newegg,2022-01-01
"aoc c24g1a 24"" curved frameless gaming monitor, fhd 1920x1080, 1500r, va, 1ms mprt, 165hz (144hz supported), freesync premium,",319,https://www.newegg.com/p/0JC-0016-002Z1?Description=Monitor&cm_re=Monitor-_-9SIAPZ5FF67073-_-Product,Newegg,2022-01-01
Acer KA272U biipx 27? WQHD 2560 x 1440 IPS Zero-Frame Monitor with 75Hz Refresh Rate and AMD Radeon FreeSync Technology (Display Port  and  2 x HDMI 1.4 Ports) Black (UM.HX2AA.004),319,https://www.newegg.com/p/0JC-000P-00J13?Description=Monitor&cm_re=Monitor-_-0JC-000P-00J13-_-Product,Newegg,2022-01-01
An-touch 15.6 inch Full HD 1920 x 1080 Micro HDMI Portable Touchscreen Monitor with Smart Case,319,https://www.newegg.com/p/2NY-006N-00001?Description=Monitor&cm_re=Monitor-_-9SIAUFRE8D1106-_-Product,Newegg,2022-01-01
"HP K7C09A8#ABA Z27n 27'' 1440p Quad HD LED-Backlit LCD Monitor, Black (Renewed)",319,https://www.newegg.com/p/0JC-0019-02A19?Description=Monitor&cm_re=Monitor-_-9SIAJU9DSR7810-_-Product,Newegg,2022-01-01
"Acer B6 27"" Widescreen Monitor Display 4K UHD (3840 x 2160) 5 ms GTG",319,https://www.newegg.com/acer-um-hb6aa-b03-27-uhd/p/0JC-000P-00B01?Description=Monitor&cm_re=Monitor-_-9SIACA1FT61725-_-Product,Newegg,2022-01-01
"Acer Nitro Gaming VG271P 27"" Black IPS LED HDR400 FreeSync Monitor 1920x1080 Widescreen 16:9 1ms VRB Response Time 144Hz Refresh rate 400 cd/m2 1000:1 HDMIx2, DisplayPort, Speaker",319,https://www.newegg.com/black-acer-nitro-gaming-vg271-pbmiipx-um-hv1aa-p02-27/p/N82E16824011279?Description=Monitor&cm_re=Monitor-_-24-011-279-_-Product,Newegg,2022-01-01
"Sceptre E248W-1920R 24"" 5ms (GTG) 1080P Ultra Slim Monitor, 1920 x 1080, 16:9, 5000:1, 230 cd/m2, HDMI, VGA, Tilt Adjustable, VESA Mountable, US Warranty",319,https://www.newegg.com/sceptre-e248w-1920r-24-full-hd/p/0JC-007F-00009?Description=Monitor&cm_re=Monitor-_-0JC-007F-00009-_-Product,Newegg,2022-01-01
"Dell P2018H 20"" 16:9 1600x900 monitor, 250cd/m2, 5ms (Black to white), 1000:1, LED-backlit, HDMI, VGA, DP, Pivot, Swivel, Tilt, Height adjustable",319,https://www.newegg.com/dell-p2018h-20/p/N82E16824260561?Description=Monitor&cm_re=Monitor-_-9SIB0WNHBA1050-_-Product,Newegg,2022-01-01
LG 32ML600M-B 32” Inch Full HD IPS LED Monitor with HDR 10 - Black,319,https://www.newegg.com/p/0JC-00BE-000M9?Description=Monitor&cm_re=Monitor-_-9SIB4D4GC76419-_-Product,Newegg,2022-01-01
HP P27v G4 FHD Monitor c (9TT20A6#ABA),319,https://www.newegg.com/p/0JC-0019-02D71?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFF4866-_-Product,Newegg,2022-01-01
LG Electronics 27BK400H-B 27-Inch Screen LCD Monitor (27BK400H-B),319,https://www.newegg.com/p/0JC-000D-00C55?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUE9965-_-Product,Newegg,2022-01-01
"Acer Nitro VG270 bmiix 27 and quot; 16:9 Full HD IPS LED Gaming Monitor with AMD FreeSync and Built-In Speakers, Black (B07JGJ11HV)",319,https://www.newegg.com/p/0JC-000P-00JZ2?Description=Monitor&cm_re=Monitor-_-0JC-000P-00JZ2-_-Product,Newegg,2022-01-01
"Acer XF240H bmjdpr UM.FX0AA.001 24"" Full HD 1920 x 1080 144 Hz DVI, HDMI, DisplayPort Built-in Speakers LCD Twisted Nematic Film Monitor Display",319,https://www.newegg.com/acer-24/p/0JC-000P-00K72?Description=Monitor&cm_re=Monitor-_-9SIARUXFXY1831-_-Product,Newegg,2022-01-01
"VN279QL 27"" Full HD 1920x1080 DisplayPort HDMI VGA Ergonomic Monitor",320,https://www.newegg.com/p/15Z-06SF-00006?Description=Monitor&cm_re=Monitor-_-9SIB0KDFKF8305-_-Product,Newegg,2022-01-01
ViewSonic VX3268-2KPC-MHD 32 Inch 1440p Curved 144Hz 1ms Gaming Monitor with FreeSync Premium Eye Care HDMI and DP,320,https://www.newegg.com/p/3D4-0041-00282?Description=Monitor&cm_re=Monitor-_-9SIA25VGMM4555-_-Product,Newegg,2022-01-01
Thin 15.6 Inch Portable led hd Monitor 1920x1080P Full HD usb Type C IPS Screen gaming HDMI Monitor For xbox Laptop Phone,320,https://www.newegg.com/p/3D4-001X-002W2?Description=Monitor&cm_re=Monitor-_-3D4-001X-002W2-_-Product,Newegg,2022-01-01
"Acer XF Series XF270H Bbmiiprx 27"" Full HD 1920 x 1080 144 Hz 1 ms HDMI, DisplayPort G-Sync (NVIDIA Adaptive Sync) Built-in Speakers Gaming Monitor",321,https://www.newegg.com/black-acer-xf-series-xf270h-bbmiiprx-27/p/N82E16824011254?Description=Monitor&cm_re=Monitor-_-24-011-254-_-Product,Newegg,2022-01-01
"VG2439SMH 24 Inch 1080p Ergonomic Monitor with HDMI DisplayPort and VGA for Home and Office, Black",321,https://www.newegg.com/p/15Z-06TE-00005?Description=monitor&cm_re=monitor-_-9SIB0KDFKA5540-_-Product,Newegg,2022-01-01
27MP59G-P 27-Inch Gaming Monitor with FreeSync,321,https://www.newegg.com/p/15Z-05XA-00008?Description=Monitor&cm_re=Monitor-_-9SIB0KDFKE9577-_-Product,Newegg,2022-01-01
27MP59G-P 27-Inch Gaming Monitor with FreeSync,321,https://www.newegg.com/p/0DF-00CX-00036?Description=Monitor&cm_re=Monitor-_-9SIB0KDFMS4876-_-Product,Newegg,2022-01-01
"ASUS Designo MX279HS 27"" Full HD 1920x1080 2xHDMI VGA Built-in Speakers Frameless Low Blue Light Asus Eye Care Widescreen Backlit LED IPS Monitor",322,https://www.newegg.com/asus-90lmgd301r0227ul-27-full-hd/p/N82E16824236988?Description=Monitor&cm_re=Monitor-_-24-236-988-_-Product,Newegg,2022-01-01
"SCEPTRE C248W-1920R 24"" (Actual size 23.6"") Full HD 1920 x 1080 75Hz 5ms VGA, DisplayPort, HDMI Built-in Speakers LED Backlit Curved Monitor",322,https://www.newegg.com/sceptre-c248w-1920r-23-6-full-hd/p/N82E16824112042?Description=Monitor&cm_re=Monitor-_-24-112-042-_-Product,Newegg,2022-01-01
"LG 24GL650-B 24 Inch Full HD Ultragear Gaming Monitor with FreeSync 144Hz Refresh Rate and 1ms Response Time, Black (24GL650-B)",322,https://www.newegg.com/p/0JC-000D-00C04?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUE9599-_-Product,Newegg,2022-01-01
"AOC CU32V3 32"" (31.5"" Viewable) UHD 3840 x 2160 (4K) 60 Hz HDMI, DisplayPort, Audio Curved Monitor",324,https://www.newegg.com/aoc-cu32v3-32/p/N82E16824160458?Description=Monitor&cm_re=Monitor-_-24-160-458-_-Product,Newegg,2022-01-01
"Dell P2418HZME 24"" 1920 x 1080 6 ms 60 Hz DVI, HDMI, DisplayPort, USB Built-in Speakers Monitor",324,https://www.newegg.com/dell-p2418hzme-24/p/N82E16824260708?Description=Monitor&cm_re=Monitor-_-24-260-708-_-Product,Newegg,2022-01-01
"Dell 3007WFP-HC UltraSharp 30"" Color LCD Monitor w/ Stand",324,https://www.newegg.com/p/0JC-0004-00S41?Description=Monitor&cm_re=Monitor-_-9SIABRAEKD9584-_-Product,Newegg,2022-01-01
"ASUS ZenScreen MB16AHP 15.6"" 1920 x 1080 Built-in Speakers Portable USB Type-C Monitor",324,https://www.newegg.com/asus-mb16ahp-15-6/p/N82E16824281023?Description=Monitor&cm_re=Monitor-_-24-281-023-_-Product,Newegg,2022-01-01
"LG 32GN50T-B 32"" Class Ultragear FHD Gaming Monitor with G-SYNC Compatibility (Renewed) (32GN50T-B-R)",324,https://www.newegg.com/p/0JC-000D-00D12?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFN3499-_-Product,Newegg,2022-01-01
"Trio Max Slide Portable Monitor for Laptop, 14"" FHD 1080P Attachable Laptop Screen Eye Care, USB C/USB A Dual or Triple Displays,13-17"" Laptops Windows/OS/Android/Nintendo Switch(One Trio Max Screen)",325,https://www.newegg.com/trio-monitor-14-lcd/p/15Z-028Y-00003?Description=monitor&cm_re=monitor-_-9SIASCYCMB4762-_-Product,Newegg,2022-01-01
